"f:0","f:1","f:2",":0",":1",":2"
1.4365018664276843,0,0,0.542,0,0
1.4359324627196848,0,0,0.541,0,0
1.4353621027122752,0,0,0.54,0,0
1.4347907864802436,0,0,0.539,0,0
1.4342185141011285,0,0,0.538,0,0
1.433645285655222,0,0,0.537,0,0
1.4330711012255741,0,0,0.536,0,0
1.4324959608979932,0,0,0.535,0,0
1.4319198647610496,0,0,0.534,0,0
1.431342812906081,0,0,0.533,0,0
1.4307648054271935,0,0,0.532,0,0
1.4301858424212646,0,0,0.531,0,0
1.4296059239879464,0,0,0.53,0,0
1.4290250502296695,0,0,0.529,0,0
1.4284432212516454,0,0,0.528,0,0
1.427860437161868,0,0,0.527,0,0
1.4272766980711187,0,0,0.526,0,0
1.426692004092969,0,0,0.525,0,0
1.4261063553437816,0,0,0.524,0,0
1.4255197519427154,0,0,0.523,0,0
1.424932194011727,0,0,0.522,0,0
1.4243436816755748,0,0,0.521,0,0
1.4237542150618208,0,0,0.52,0,0
1.4231637943008333,0,0,0.519,0,0
1.4225724195257905,0,0,0.518,0,0
1.421980090872683,0,0,0.517,0,0
1.421386808480316,0,0,0.516,0,0
1.420792572490314,0,0,0.515,0,0
1.4201973830471208,0,0,0.514,0,0
1.4196012402980036,0,0,0.513,0,0
1.4190041443930568,0,0,0.512,0,0
1.4184060954852022,0,0,0.511,0,0
1.4178070937301943,0,0,0.51,0,0
1.4172071392866206,0,0,0.509,0,0
1.416606232315907,0,0,0.508,0,0
1.416004372982317,0,0,0.507,0,0
1.4154015614529576,0,0,0.506,0,0
1.4147977978977797,0,0,0.505,0,0
1.4141930824895816,0,0,0.504,0,0
1.4135874154040118,0,0,0.503,0,0
1.4129807968195702,0,0,0.502,0,0
1.412373226917613,0,0,0.501,0,0
1.4117647058823528,0,0,0.5,0,0
1.4111552339008628,0,0,0.499,0,0
1.410544811163078,0,0,0.498,0,0
1.4099334378617985,0,0,0.497,0,0
1.4093211141926927,0,0,0.496,0,0
1.4087078403542972,0,0,0.495,0,0
1.4080936165480216,0,0,0.494,0,0
