"f_42-3:0","f_42-3:1","f_42-3:2",":0",":1",":2"
0.09455,0.028287,0,1.6445,0.49551,0
0.094428,-0.021609,0,1.8601,-0.43323,0
0.02683,-0.096062,0,0.31677,-1.1265,0
0.00012813,-0.097114,0,0.0065902,-1.9147,0
-0.032907,0.095135,0,-0.37521,1.1032,0
-0.05275,-0.085112,0,-0.57709,-0.93528,0
0.01956,-0.097222,0,0.26145,-1.2849,0
0.062116,-0.07809,0,0.83407,-1.0438,0
0.071065,-0.070271,0,0.89452,-0.88372,0
-0.0984,-0.0172,0,-1.2242,-0.23262,0
0.052569,-0.084845,0,0.65791,-1.0734,0
-0.075688,-0.064827,0,-1.0345,-0.86699,0
-0.097308,-0.0097315,0,-1.8271,-0.18138,0
0.054445,0.083732,0,0.69168,1.0591,0
0.030975,0.092751,0,0.58564,1.739,0
0.026193,0.094186,0,0.48906,1.7763,0
0.097389,0.0092592,0,1.7875,0.18029,0
0.07055,0.070853,0,0.81481,0.82056,0
-0.095369,-0.01704,0,-1.8879,-0.33622,0
0.036051,0.09092,0,0.67476,1.7041,0
-0.025288,-0.096721,0,-0.34346,-1.3167,0
-0.081038,-0.057334,0,-1.0255,-0.71718,0
0.03755,0.092357,0,0.49251,1.232,0
-0.096647,-0.0072671,0,-1.9141,-0.14219,0
0.089945,0.035564,0,1.789,0.70213,0
-0.054632,-0.079751,0,-1.0833,-1.5868,0
0.062517,0.074297,0,1.235,1.4663,0
0.077855,0.05925,0,1.4617,1.1123,0
0.097046,0.017434,0,1.6679,0.29324,0
-0.0028061,0.099874,0,-0.032737,1.1654,0
-0.097304,0.023498,0,-1.1259,0.27531,0
0.0073236,-0.098988,0,0.096146,-1.3094,0
-0.01899,-0.094747,0,-0.38029,-1.8918,0
0.095953,0.023091,0,1.6554,0.39659,0
0.047723,0.087688,0,0.60209,1.0995,0
0.056679,-0.079417,0,1.0719,-1.5011,0
-0.01619,0.096063,0,-0.29862,1.8036,0
-0.090078,0.037292,0,-1.6927,0.7052,0
0.080627,-0.054793,0,1.5228,-1.0269,0
0.062095,-0.074207,0,1.236,-1.4716,0
-0.0071534,0.097184,0,-0.14532,1.8315,0
0.022368,0.097116,0,0.3081,1.305,0
-0.093236,0.028747,0,-1.7529,0.54891,0
0.09635,-0.0070797,0,1.921,-0.1439,0
-0.014553,-0.096888,0,-0.26417,-1.8,0
0.042197,0.087128,0,0.8373,1.7289,0
-0.07508,-0.062844,0,-1.4071,-1.1776,0
-0.09435,-0.021931,0,-1.8669,-0.43481,0
0.072149,-0.065437,0,1.3791,-1.2563,0
-0.080853,-0.055206,0,-1.5175,-1.0392,0
0.071557,0.06664,0,1.3458,1.2539,0
0.034269,0.093747,0,0.42138,1.1757,0
-0.099934,0.0022543,0,-1.17,0.029607,0
0.093134,0.03677,0,1.2105,0.48359,0
-0.095125,-0.029479,0,-1.2819,-0.39343,0
0.060735,-0.07642,0,1.1481,-1.4405,0
0.043994,0.089272,0,0.58488,1.1947,0
-0.086032,-0.044494,0,-1.7134,-0.8701,0
-0.04845,0.087211,0,-0.63878,1.1171,0
-0.09723,0.0059324,0,-1.8652,0.11141,0
-0.096804,-0.0021811,0,-1.9261,-0.048035,0
0.023809,0.093784,0,0.47062,1.8652,0
0.035516,-0.091064,0,0.65947,-1.7146,0
0.074013,-0.067287,0,0.88041,-0.80279,0
-0.099856,-0.0031215,0,-1.2518,-0.037969,0
-0.086553,0.049054,0,-1.0839,0.61481,0
-0.063709,-0.076619,0,-0.69027,-0.82993,0
0.084694,-0.0526,0,1.1389,-0.70594,0
0.054331,-0.079882,0,1.0813,-1.592,0
0.08774,-0.042891,0,1.6565,-0.80353,0
-0.037235,0.093368,0,-0.45182,1.1487,0
0.065961,-0.070859,0,1.3116,-1.4131,0
-0.099179,-0.0076905,0,-1.3289,-0.1046,0
-0.078346,0.056344,0,-1.567,1.1266,0
-0.038096,0.089449,0,-0.7189,1.6921,0
-0.07664,0.0647,0,-0.91927,0.77479,0
0.046355,0.08483,0,0.92401,1.6919,0
-0.02401,0.093136,0,-0.47795,1.8709,0
0.083081,0.051579,0,1.5668,0.96842,0
-0.094525,-0.025093,0,-1.7791,-0.47424,0
0.022246,-0.095201,0,0.41152,-1.795,0
0.012772,-0.097071,0,0.24001,-1.8226,0
-0.086283,0.045658,0,-1.6196,0.85744,0
0.089794,-0.034954,0,1.8026,-0.70205,0
0.096961,-0.01741,0,1.0623,-0.18533,0
-0.095315,0.0191,0,-1.8105,0.36732,0
0.0022438,0.097524,0,0.049164,1.8477,0
-0.068728,-0.069536,0,-1.2906,-1.3113,0
0.080766,0.058997,0,0.93668,0.68955,0
-0.087977,-0.045983,0,-1.0941,-0.57749,0
-0.012153,-0.098781,0,-0.17146,-1.4129,0
-0.097591,0.00076851,0,-1.8506,0.0092469,0
-0.082153,0.056008,0,-1.1093,0.75135,0
0.068529,-0.069394,0,1.2975,-1.3197,0
0.0095156,0.099219,0,0.11481,1.1534,0
0.019135,0.09505,0,0.37953,1.8865,0
0.050388,-0.08262,0,1.0015,-1.6419,0
0.091174,-0.041132,0,1.2113,-0.5369,0
-0.058488,-0.078202,0,-1.1051,-1.4796,0
0.089323,0.039646,0,1.6881,0.74827,0
0.034807,-0.093613,0,0.40844,-1.0767,0
-0.085064,-0.051762,0,-1.0719,-0.65017,0
-0.017637,-0.098743,0,-0.20845,-1.1822,0
0.026672,0.096024,0,0.33612,1.2078,0
-0.017535,0.099469,0,-0.18412,1.0442,0
-0.0095786,-0.095871,0,-0.19296,-1.9284,0
0.097134,-0.012338,0,1.8193,-0.23713,0
-0.091499,-0.03078,0,-1.8368,-0.61458,0
-0.070051,-0.071866,0,-0.84201,-0.86303,0
0.064876,0.072925,0,1.2243,1.3872,0
-0.09256,0.037013,0,-1.0761,0.43206,0
-0.07971,-0.059626,0,-1.0573,-0.78912,0
0.094278,-0.025235,0,1.7793,-0.4717,0
0.050215,0.083796,0,0.94713,1.5812,0
0.0036351,-0.097942,0,0.064474,-1.8396,0
-0.058959,0.078338,0,-1.1042,1.4645,0
-0.061506,0.073857,0,-1.2447,1.4859,0
0.093612,0.021428,0,1.8903,0.4308,0
0.096636,-0.026018,0,1.1628,-0.30781,0
-0.096511,-0.024831,0,-1.2116,-0.31474,0
-0.083774,-0.048402,0,-1.6599,-0.9762,0
-0.091643,-0.037136,0,-1.1555,-0.46055,0
0.031041,0.094891,0,0.36333,1.1215,0
-0.099121,0.016657,0,-1.1283,0.17524,0
0.030891,-0.092477,0,0.5898,-1.7582,0
0.0485,-0.084269,0,0.93146,-1.6056,0
0.083046,-0.050581,0,1.5817,-0.96993,0
-0.066664,0.070972,0,-1.2664,1.3405,0
-0.054293,0.079018,0,-1.0945,1.6053,0
0.090922,0.040256,0,1.0569,0.46763,0
0.072089,-0.063761,0,1.4573,-1.2861,0
-0.0038189,-0.098958,0,-0.054416,-1.3269,0
0.02028,-0.097479,0,0.26019,-1.2043,0
-0.05265,0.084433,0,-0.62476,0.98032,0
0.01673,0.095973,0,0.32603,1.8295,0
0.064428,0.076069,0,0.73208,0.88389,0
-0.097586,-0.020365,0,-1.1484,-0.24743,0
-0.070209,0.067776,0,-1.3359,1.2754,0
-0.050562,0.083366,0,-0.9502,1.5863,0
-0.032546,-0.090601,0,-0.66407,-1.8259,0
0.095537,0.0069196,0,1.9403,0.14541,0
-0.038216,-0.08987,0,-0.71057,-1.6992,0
-0.091275,0.033344,0,-1.7485,0.63342,0
-0.011833,0.096487,0,-0.22694,1.8432,0
-0.096009,0.0069914,0,-1.9394,0.1431,0
-0.087054,-0.048012,0,-1.0258,-0.56909,0
-0.087887,0.041381,0,-1.677,0.79597,0
0.097112,0.014733,0,1.7463,0.26686,0
-0.082166,0.052964,0,-1.5548,0.99092,0
-0.032605,0.090409,0,-0.66403,1.8269,0
0.098547,-0.010296,0,1.0663,-0.11405,0
0.095661,0.018061,0,1.8015,0.33277,0
0.0076374,-0.099412,0,0.093801,-1.246,0
0.076232,0.065721,0,0.86509,0.72589,0
0.0087892,0.099309,0,0.11059,1.2982,0
