"p_1:0","p_1:1","p_1:2","p_2:0","p_2:1","p_2:2","p_3:0","p_3:1","p_3:2"
0.6878672985926818, 0.1517322984110933, 0.0, 0.677454212658776, 0.1687622074572037, 0.0, 0.6969916192261498, 0.1694640274602216, 0.0
0.4995002850923404, 0.06163182402048498, 0.0, 0.5091591404811007, 0.0791421990636145, 0.0, 0.4892009883877257, 0.07877923742595463, 0.0
0.2098272942086545, 0.1417071478406817, 0.0, 0.1899114288921648, 0.1410820895293241, 0.0, 0.2025474643969509, 0.1580323467778595, 0.0
0.01671846447508568, 0.2119452732247591, 0.0, 0.03382860930977799, 0.2254146963607696, 0.0, 0.0312662988487692, 0.2058507105406369, 0.0
0.7981721201760914, 0.1362652466447475, 0.0, 0.8181659954971237, 0.1367813582373676, 0.0, 0.8056879483488, 0.1570332097114839, 0.0
0.3889447770704205, 0.1805765576626741, 0.0, 0.380997763752864, 0.1985379221195769, 0.0, 0.4012289595174677, 0.1965305581467582, 0.0
0.9214513895793973, 0.005511362651125917, 0.0, 0.9296019947451676, 0.02301137805990035, 0.0, 0.9098827778884273, 0.02048646065569208, 0.0
0.1959260328495971, 0.2422212147215293, 0.0, 0.2155675444179807, 0.2409215933816123, 0.0, 0.2046212878385293, 0.2245614210578108, 0.0
0.03966575021666655, 0.008783224568970448, 0.0, 0.05929148302489044, 0.007350345090536787, 0.0, 0.05037082292762689, 0.02028707470867624, 0.0
0.6794700301534999, 0.06496796314642903, 0.0, 0.6697910292860021, 0.0475166475663427, 0.0, 0.6594733934468591, 0.06460118098254494, 0.0
0.8297606509075438, 0.05041769467949307, 0.0, 0.8097674357407241, 0.05004608313352633, 0.0, 0.8200867231766222, 0.03291300816761949, 0.0
0.4118356169979099, 0.004465358537912672, 0.0, 0.4203162297370187, 0.02392602117950169, 0.0, 0.4005134723006399, 0.02193513848548011, 0.0
0.1570305158111068, -0.003917265227121151, 0.0, 0.1680327279401573, 0.00940687906463831, 0.0, 0.1515640151872914, 0.009426200132701004, 0.0
0.5375725409569412, 0.1662766135542942, 0.0, 0.5272541165861698, 0.1834092203145367, 0.0, 0.5472507219185614, 0.1837789832818152, 0.0
0.7763506753107656, 0.1886690250362624, 0.0, 0.7968120414853165, 0.189838390365118, 0.0, 0.78760133746189, 0.1720857774485026, 0.0
0.8433007189890364, -0.003878933744719663, 0.0, 0.8316976312425265, 0.01311263299264905, 0.0, 0.851504059988244, 0.01504392524253565, 0.0
0.6078809663336585, 0.1502531994039478, 0.0, 0.5975605010733355, 0.1673842328736848, 0.0, 0.6175449870423468, 0.1677459309714532, 0.0
0.2440059301034783, 0.188405127745611, 0.0, 0.2335670349116097, 0.1717453394959048, 0.0, 0.2537601418489089, 0.171829606173363, 0.0
0.3244726250064894, 0.1861501235001707, 0.0, 0.3439688571704178, 0.185743379476784, 0.0, 0.3385713344128955, 0.2053775239471897, 0.0
0.8871926420336687, 0.1900651437029894, 0.0, 0.8671960606404019, 0.1896953700121586, 0.0, 0.8768902504920462, 0.2063253018065711, 0.0
0.9812035587583463, 0.1738117974803839, 0.0, 0.9661950154128096, 0.1907664278767287, 0.0, 0.9835757723040018, 0.1945384435969091, 0.0
0.7277318352353306, 0.1521968399653802, 0.0, 0.7078424422611453, 0.1520562389230178, 0.0, 0.7184510531046935, 0.1731043154627155, 0.0
0.08641290478149485, 0.1746774420418201, 0.0, 0.06719111411568145, 0.1748040304457253, 0.0, 0.07584880073782754, 0.1916969601885582, 0.0
0.01822995227306757, 0.1187482524105364, 0.0, 0.03829863948493298, 0.1223970463877457, 0.0, 0.03129634018352265, 0.1061952607970084, 0.0
0.05904802543198776, 0.05448171241804315, 0.0, 0.04989810501254995, 0.03599419690074319, 0.0, 0.06698724602131378, 0.04046831973500667, 0.0
0.05929148302489044, 0.007350345090536787, 0.0, 0.07888023227649335, 0.005476542449990547, 0.0, 0.06825283723682399, 0.02412441089406424, 0.0
0.02853966796625221, 0.1378908289552506, 0.0, 0.01568646436637312, 0.1519384378985904, 0.0, 0.01277746684694133, 0.1350167760330301, 0.0
0.4525101680170847, 0.212044283052887, 0.0, 0.4406571712324522, 0.1961234193186979, 0.0, 0.459164320076946, 0.1960614758365691, 0.0
